reviewId,sentiments
b2ade748-ae2c-4b69-a3b2-642fa087a806,positive
fd93ba4d-696f-4022-abac-66c155c72ecc,positive
ea1a8db1-1f84-449d-b7fd-e6611b47d66e,positive
2e25935e-3943-4075-ac02-9ecece7f2337,positive
29cac8f9-f3f6-4716-ae2d-d3e5e62fe154,positive
74e30833-2ce0-4435-a740-f6b8bab95bc1,neutral
3fadc8c3-765c-4b7e-92dd-fb2440711e94,negative
7b45f402-2ada-4286-97cc-d51513fb7670,positive
6944f405-4287-4a45-ada1-76973cea17a0,negative
4177a6c3-ac58-4acd-b18e-a096ff04c808,positive
fe25adc2-d0a0-4cb8-ae46-261a7127a1c4,negative
f5006a72-a5a1-4f4c-93e6-f791077d9745,positive
ac1f16ec-1c6f-418b-88f2-73a67f70695a,positive
e1002898-acf8-4085-9ce7-55324fea5a14,neutral
b69f0cc0-1e0d-43dc-b1a6-579bcb1a97ce,negative
d86c24e7-528a-46fe-84a0-179ef1dc609b,positive
cb20aa5d-ab7c-400b-8baf-a49a3fffc917,negative
43ea8835-a8d2-42ca-91d7-86bb92ab1ce7,positive
e0579897-81c0-4181-b105-2dcf5ac28f62,negative
33a68b3f-0698-49e6-b884-4cecdef6fccf,negative
2d8b0ea1-517c-4dc3-86de-34f061c76113,negative
6203fc8d-bbd5-4c98-ab75-60d2c49314ad,positive
1adf913d-7936-4b71-ab32-5bf7c9bdcef9,negative
bdb90061-dcb5-4a22-adff-5b18057df2c1,positive
3e1584f2-290e-4192-af90-6574c6c357ff,positive
98d482db-f92e-469a-9bb6-9ff54fa22cd5,negative
dcb88574-f46c-4741-8245-d9f9f6942a18,positive
a202424e-b707-4f58-b302-d4659dc5caa7,neutral
df9f8eea-24d0-444b-bf88-8b1f1801ba22,positive
da194373-8447-4342-8244-d730819fcf8e,positive
d6020650-6167-444f-93d9-805b284e24c9,positive
331b0f51-213b-44a1-a12b-69875c8fcedc,negative
dd2935ca-b9e3-4967-8054-40935a450b7a,positive
4c30cd7e-47e3-4417-8662-583396a2e89f,negative
a6342886-a946-4209-966c-49c66e0365ea,positive
3d042808-5241-4a3a-b0b9-a70abe6f13c7,neutral
144640cf-5ea7-4dd3-9882-a3ae7d6d3741,positive
fcdb664f-2c0a-498b-8642-02e3f8645206,positive
9e6706df-9979-44e8-a847-e4c2c25e1cb8,positive
cb6b1104-7acc-4781-9559-513622f72d2f,positive
69b1f0c0-8316-4247-9caa-d6ffb6f64ecd,negative
16465133-b2ab-48ab-bf15-6ced7c22a925,negative
65af53c0-cf60-4c01-ad26-542207765aa1,negative
41f69aae-42d1-4b5d-b9da-d7153f799365,positive
e3eaf9fa-15f1-4576-8e48-f00d184dccf3,positive
b4f52acc-2f01-468c-b50a-c348c9e669bd,neutral
5178e24a-a3bc-496e-a069-0f2ebe53440f,negative
816ca7f6-5eb4-4553-8e60-ea4d70b1cad3,positive
fd7caf62-e35a-4fd5-80b5-73d55b520776,neutral
ad4d5597-57cd-4188-8273-b5895847b8e3,negative
c3dffc19-6e98-49a5-b6a1-fd8c0889a818,positive
b4c226ee-d44c-4faa-b348-4391132ec092,positive
fdeb990a-6c5f-45b9-ab99-36bd74d9e8f5,neutral
c6661e8b-a4ee-4cfa-88de-99506db543a8,neutral
e5686df2-5621-4221-88ed-0afca10f3103,positive
fabc9bab-7619-49be-81c6-57c8a4dbfae6,positive
a0d4c2ea-6dfa-4415-a415-0e316b065306,positive
47c246d8-b73c-4209-a9fc-1900ca561d96,positive
e2661898-6971-484c-89e2-c1d2b6b9f2ef,negative
02de86b5-e688-46ee-8046-afe9e6e00f82,positive
cc482560-358e-4673-8b25-8584b127bccb,positive
fc09b3af-1ad4-4324-9447-7f18d2d5fb60,positive
424a3327-a10a-411e-b2d5-cbbc7b0b520e,positive
7a1bc950-d713-4e66-9a42-e0a899bc023a,positive
237996bb-65f3-4153-bb67-626d317ef436,neutral
e6fed5f4-cb95-4284-beb3-99d1ac30c8fb,positive
accb7fd6-ac21-4bd4-8151-f72b03f6f01e,positive
99889039-20b9-432c-9956-112640b6aed1,negative
db00708e-bef8-484e-a489-155923974123,negative
d71dd529-bc92-4733-8d7e-6f1e947acfa4,negative
1f42cb15-0bfb-4a40-9e3e-edce29d593d9,positive
38caf03f-36b3-40db-909f-c35c80ae5422,positive
8ba29b12-c480-4ff9-a10d-e024696cbf4e,negative
b5851804-9a3c-4509-a385-c55af71a28b6,negative
a34fb743-f283-4685-9852-45605751e7cc,positive
d2a7f50b-1f61-47de-8c61-9aac24e9a625,negative
c8c71e79-1d16-4504-95e2-4eedf583112f,positive
0f423b8a-6ccf-4024-a768-5de854952d8b,neutral
a65abefb-a1b6-4878-9731-04830d819e17,positive
8edd6296-344a-424e-8883-cfa1883e9971,positive
42bdff01-7a7f-491a-baea-717e789e7003,positive
746dfe9e-e4c4-4ed6-88b7-c1f4cad1372f,negative
cbee2b71-b89b-41a5-97bb-31aae133b77d,neutral
a75af9e3-a06d-421c-92b5-ae4c1475b811,negative
fcc83f0c-e8bb-41ae-81bb-846773cce19c,positive
6a0a7542-6f5c-46a6-9df8-9c4c920aebf3,positive
4cf1cb74-d8ff-45c4-8a0e-9ae486be49d0,negative
f65f0c81-3fa8-4789-8c1f-07ebabcbeb19,neutral
34df14fb-b777-4dce-b6a5-7142444eedde,negative
20a0db9b-34fc-4a10-9bc6-5295e0a31708,positive
0c296279-5008-4f9d-aea9-8ec9f9ba1d1f,positive
ec39845d-af9f-4088-b9a3-47b36d772577,negative
f8cc1482-076e-4338-a276-045792249e99,neutral
81b1d90d-5cbc-448f-be0e-712587dec007,positive
b67554e1-6850-40f1-94c9-b0b40ed77907,negative
2bfd875d-9568-4d7a-814f-8f6532a5521b,positive
73afc071-4b7a-41e7-8c9c-4c431d5cf828,positive
744b9d03-f7b8-411f-964c-91bee75dc289,positive
94f9e1c4-0d01-4a7b-a333-2a36de20ab3c,positive
af2e6ed8-3f8d-42e4-92fb-c1745b922467,positive
dfd0a166-e101-42da-b513-1a7dc71a287a,positive
500dd148-5e82-4759-90d2-f7630c6b3094,positive
2baa06a5-1b2e-4291-ad78-ea3030853464,positive
89f1a21a-2988-49f1-b7b6-e2e8fd285755,positive
87793625-d19c-47ff-8616-99b6b74bb85b,negative
b4e95f30-64fa-4ee6-af4d-a8f545704f42,negative
ca1c0b8b-aa9b-4679-9e98-7888bcb91cd8,positive
fcd51bef-550f-4ef7-99d1-fa53291f2a79,positive
e0102803-157d-47d9-bed5-3e684907cfc2,positive
f7e09dc7-ee3d-4f90-9d20-5071799ef2ca,positive
57f37aa0-d7e3-40f2-9fbb-9a5bf95e8c5b,positive
6801e74d-abd1-4569-aab9-3b546544a3e3,positive
5554c3c9-5d05-49b2-9c49-fb03f50f4987,positive
5f61d284-69bf-40b8-ac33-dc387a782bed,positive
c8a56a7b-31c7-4507-a22e-66c421c5cd67,positive
796eb82c-dba5-461f-8ff6-50c863abe3e6,positive
b2cf3f36-5d91-4891-b47f-a1d532d58503,positive
01826049-4357-401e-b31b-17b81b997464,negative
0392dac0-6298-4a90-a434-ea17c77a6dbc,positive
c6718893-28b1-46a1-8d6a-251ebfe84a64,positive
b845f469-b584-47f3-a162-b2f170a32f8e,positive
40701987-b276-451b-8900-9804a09ba879,positive
e3f335cb-1072-4ce5-9465-60946c5e9615,negative
96408a69-4e3d-4fe4-9a8c-64c5b6b3fc87,positive
fbb03527-11b4-4b03-8a30-ae46e8e04a42,positive
207a31ca-ff1e-48b7-80fe-82789ee1c590,positive
fb6f3d57-fcee-4400-8ca4-894488c668e9,positive
1d9a71eb-0395-4537-9077-38817d846356,positive
6620304b-9d72-40ae-b1ad-46a3e847604b,negative
23f160a8-cc78-48fc-b49e-3242c4441ad3,positive
75a287e1-f599-4926-a18c-6e0601242d35,positive
155e962b-fb22-46bc-86a7-2d3a135b4ff6,positive
84cf3e79-63b6-4fed-9cc9-1860c91a55eb,negative
960d7b8e-ef05-4304-8348-fb04b1a398c4,positive
14c75e87-0bc1-48a3-84e1-30c0895f708d,neutral
636a9a50-7bca-4924-b9ee-7ce4a4f764c3,neutral
2ffa4223-283b-4908-ba8e-cec75f287406,neutral
1316121b-b04b-4ec3-9e3f-f994f521b2b9,neutral
2d05838d-3efa-441f-ba38-84038927908b,negative
5b8669bf-85e5-4763-99a9-81d2263424dd,positive
c01619f7-b37a-4fd6-baa6-609a42356460,negative
5c55d6b5-4a72-4503-b858-d24db88b6d8b,negative
f78ed917-e25f-471a-aced-f2718bcad857,positive
320bcdce-03f3-4efc-90fa-3fc4834731bd,negative
e071eeb6-6131-40a3-8fd0-6b4abaac1c08,positive
a3e398dd-7399-4821-a596-903129945fa2,positive
24bbfe63-d40f-43e0-a5fa-46acbc11a29a,positive
ecce6d80-38bd-43d1-b254-625d7cc7b652,positive
0cfa6807-fab2-4773-bd02-50d76c80813d,positive
aab1e12c-1e38-48fb-b90c-016af0fe30d2,negative
27bead3d-690c-4770-8d60-027db102a86d,positive
f5d2da74-0823-47a9-86f0-85c99130b4f1,positive
d67d459d-6445-4120-b6ca-8a44f2d3db5a,neutral
5bd0f861-f12c-4f0c-be7a-fd9c388e7c83,negative
e2be6908-58fa-498b-b028-f30616a4fa7e,negative
7123d4aa-9d7f-4909-a23e-db5e261eaab8,negative
2f051594-bf6d-4bff-ad23-180570c1d319,negative
75cc5a86-cd69-4820-8a58-199bf843fa3b,neutral
0b15547f-d42e-4e6a-9521-be766cf83bac,positive
f2f537db-6234-4b02-ab84-257645508eef,positive
6ec99571-f432-41d7-8126-f500facbadf5,negative
d1810f22-7c2e-41ee-af99-f4e0dd81f935,positive
4a6eddd7-bc78-4ae3-8257-04c370327c70,positive
2b690aaf-85b1-4333-943d-7330fc4e46d0,positive
58ca51bf-3020-47b0-b810-a8d4ea2f6d87,positive
9b43ac80-343c-4cd2-9c66-503639620ffd,positive
59419c8e-24eb-48a7-9cd7-3fd78a4ab621,positive
e7cdf4f3-6c6f-4750-b1c0-fed54616aa0a,positive
a9b5c899-d9ba-4aa3-8bc0-f696152ea099,negative
8850e208-783b-4556-b7c2-97580532d9e7,positive
3e5387fd-bc6a-48f0-823e-9edae1883a19,positive
ee1a2a14-8dff-45a6-8c34-24408e42f743,positive
9fd57ed7-cdef-4a6f-936c-bf0352885bc3,negative
efe01583-1d28-4515-ab27-2aac890444e1,negative
7e88217f-328f-42b6-acd4-7f58f7d66bf4,negative
f74db7d7-25a5-4b97-bffa-a7ef33fe87a5,negative
87d0f93d-e34a-4549-a371-5f16c00493b0,negative
c23821ed-20fe-409b-8cb0-f7ce27b381df,neutral
c1d6ae6f-d3b0-4bde-8cab-03fc14e32b19,positive
137bc33f-3d06-46c0-89da-5d5afdab40e8,negative
5805bfef-7283-4a99-aff9-946170075aee,negative
ba66236b-a45d-4b76-b00f-700b0d4d261d,positive
9736fb1e-c1a1-41cc-bc3c-7f23fef9e631,neutral
e2c6d049-9529-421c-a1fb-82df923c1d2e,neutral
cbbce58a-e985-4b23-a95b-f83db57737e0,positive
683e2d14-e086-4178-8106-2a9eff24b9bc,neutral
ceb3a0f6-a397-4c77-91a4-1537e3ec2aba,positive
e0cebc7d-76d1-4c9f-ac1f-27abc8a77a5c,negative
19f96c57-0713-4e94-9ee4-b88caf25183d,positive
f6b2f7e7-c3f7-4ac0-b89a-a9f405d213ce,negative
4d739fba-d56f-4954-a042-d17bdc432d77,positive
6c33496d-f2cf-4209-ad82-2b488cac182d,positive
81bb8cad-cc92-48e3-bf37-677660fc7492,negative
b64baab7-6b94-4b0d-8746-f44bc21540ad,positive
65e8de57-7498-4d84-9a71-e58e292ff3b6,positive
c8faae9f-9a17-4504-a5eb-c8620c06dddf,positive
4da8cae0-ab35-4036-8abf-2f123ee7bd03,positive
f0ebe0a2-eb90-43f5-9926-beb8da728e29,positive
8e593819-481d-47d9-ad0a-786deb33453d,negative
eb90208f-400e-4530-9ff3-498b4d5be046,negative
27c4cca9-5400-4994-9581-66794bf1d2c0,negative
73e6e8d7-80cb-4c88-9647-3c0f33888ac9,negative
10359d54-e942-46f6-acfd-98bb8fbe9cd6,positive
e37f65ba-396e-4a2c-bd3a-65cdeec8aac7,negative
c7ebd42f-ce6e-4c2f-838d-8d7bf6ca666d,positive
286d92d9-1006-4aaf-bf1d-f21ac54a3004,positive
ccbe19d3-fec0-46fa-a1a8-fa7f93cceddc,negative
05ef5e56-98d5-40a0-899e-0e22d83b5582,positive
65a91f66-fc72-4b0a-bd4c-710763a8583a,negative
d5107c6a-b9f2-4cec-a359-339af91c2081,positive
201435c0-c654-451c-a582-48068034287f,negative
c95361c5-2caf-454f-b8b6-50591265bb85,positive
37e42f95-1f49-4ae8-bb6c-90970310ce8f,positive
003c6583-daf1-4bdd-a18e-53c736e153db,positive
30249a33-e7df-4b3b-ab8e-425a2eccf3dc,negative
29d8de4c-a40a-47d9-a21c-ed206574cf18,neutral
81b8fa84-3e4e-44fc-b7d1-73a926ad0b44,negative
a8d73696-03fd-4952-aac7-12be42215632,neutral
5e76d632-60cc-42e9-9994-4b73f374ff8b,positive
b3e822b7-7b99-4cec-adb4-edaa66f39893,positive
f2f0a047-f23c-4e9f-a27f-8e4f67986d9d,positive
f3e2d0b6-a8c9-4b20-968f-34378d8cfdbf,negative
5f1dba92-6919-4bff-9c0e-3cf222de46ff,positive
686317b4-51ed-471b-a90d-91a37cf71566,positive
8390786e-0922-4588-977b-0bfa531a3b2d,negative
1044f331-728c-440b-85a8-32211121ec40,positive
b6845fa5-d59b-4c7d-b574-4a4f524bca00,negative
f214d42b-1913-418e-b585-c72171048a2d,negative
29293020-3572-48e5-8861-ac614ecdc60a,positive
07c66534-9f02-4437-9161-c4c7fb9b3f5c,positive
2d0a652b-e135-4064-b089-2cae254bca28,positive
05c00735-a2e7-40f2-bb3e-be96ef7f5421,positive
842dc52c-6074-4bf1-b958-9abc66447c6d,negative
02a08b30-0333-4eea-987d-480f75ea0bac,negative
24690ff8-7f49-4a3f-91ca-0e9a2675c537,positive
912db621-b411-4ac2-b3cb-db236f68fd9f,negative
f6848522-f28c-439e-abbf-42ddae7be8d6,positive
ed459ab5-37b3-4d8d-8456-f7cef6bfc254,neutral
fdd4f416-05a0-4cbc-b32c-7285f4a2450b,negative
d58ff742-c5fc-4b08-96f1-8c48343f8ed2,negative
e87a4a1d-b964-41db-8c44-9b3774240bb8,positive
f0677251-bd5d-460f-a253-04b51b750dbb,positive
da278914-3841-4459-9d46-82ebc0d51c62,neutral
a48d3c0b-b4e1-4a80-b7d3-b7345e41123c,positive
b7861648-e8e0-456e-b2dd-c097a7c108df,positive
ea2bf251-8b76-42b7-8114-44e3fdf00e9e,positive
f28aab30-ad32-49ab-8d8a-2623a52a7833,positive
5f6c2e18-0f5d-415a-868a-2c4dca07f072,positive
a4ed5441-6ad8-41b6-8186-67dac82135d4,negative
3ad52e51-f4c0-493a-b6cd-b80505f483b4,negative
a99af9d8-4f49-4534-95b4-601e8e3191a9,positive
9b536dab-0531-4a70-ac18-38ba187a5a9f,positive
bf6b7e7a-9394-4e1e-9f74-03b08c844b3b,positive
dad026ac-1f23-472f-bbb4-384a1164bd71,positive
3936a770-2226-45d6-a863-7e3e9f5d8210,negative
f674b5b5-1eb2-47f4-91c3-5b451dda6848,negative
4b3f0e4d-7da8-4052-9bfe-c32973362c48,neutral
f604b5b2-a0aa-4045-8c6b-7499a32fcd01,neutral
ec69cb0d-8c32-4db3-9836-68cf4c02a266,neutral
e436f2ba-2a14-441c-8d87-5aa4a9bf1ad7,negative
46fd34e5-5561-462c-9e9f-f37dddb24086,neutral
6df49084-37e2-4cf7-a4c6-a20f90c97545,positive
a61de38e-dec4-45a2-be5f-a7edeb5def62,positive
f81f91a5-5de0-47a4-8a68-e67185a3d36c,negative
144d872d-9e38-4547-87de-5a18de970125,neutral
892b4aec-e4bf-4156-8f5e-8c799959844a,neutral
457fed74-56b3-43f3-84e7-e59a8c7e04fc,positive
4d8ea0c2-a8da-4b13-9081-d350dbf4081c,positive
08df5cee-123b-4649-8fb4-1f6b449201c4,positive
ba9913eb-01e2-4183-baa6-044cb4ca69b7,neutral
d73f6b5c-16f7-4b1a-aca5-756d2d68d3e4,positive
d1a8125c-a8a6-4c19-8acd-0de92ab9cf5d,neutral
4db12b27-5065-4da0-a406-49432f721735,positive
be1cdf56-00dd-43ef-aeb2-411e7499c512,neutral
e929c02e-b992-496e-8e9b-0c5ad97a2150,negative
5a061d05-faf4-46ee-9013-6590a94068e7,positive
dfa3defe-8b47-4eb3-bb66-138f7bcf2fd9,negative
0d0c1df2-fe37-4c9b-b876-c5c5c7a1294d,positive
95356d10-cb36-49cc-8950-e60820f89662,positive
7a1a75da-c7f2-4517-8aca-c1348cf3fb14,positive
69ccbc26-3be1-49fc-a385-16bc6ebbd7d1,negative
d2fd7e07-c681-4eaa-aa36-93ff0e6faec4,positive
85cf20bd-b449-4c5a-9767-33a91a0c2471,neutral
43d06af7-e619-4c26-b912-b524ec8ea87f,negative
893061b6-4736-4b57-846b-7fe8cc8e280a,positive
0dd9a738-d708-4fef-ba5e-0deb4df5a0cf,positive
33c15b54-3bbe-41df-8e73-20fb070e8ab1,positive
23f13b82-9fed-4f79-a58f-c20ae194fd92,positive
5b250585-1e9e-4d90-b4d5-6d80c7dfd1ee,positive
3e12e9a2-4842-4797-a9d9-e3c624261db0,negative
9774b720-3bef-4671-bf13-27c4fa4a7b87,positive
aac84a40-39e5-42a6-880b-7851a3fbe41b,positive
4fbb35d5-0ba4-4015-b440-018289939696,neutral
333666c9-5315-4d78-b155-742ebb4c2cd0,positive
cd46d6e5-1692-407c-b405-89d2b7907865,positive
024c1b85-0a2b-4549-bf06-721753b02609,positive
9049467d-8832-4751-9ac7-cac9f3472833,negative
58404eb6-019e-4072-8375-3603758d3d58,positive
fad10a1d-18b6-465e-bdc9-aa5cb3b3950b,positive
41e456bb-96be-444d-b791-3ba63f2b2d11,negative
7b5a765a-cc12-47d4-9ced-2c1d5808f0f7,negative
2e5b8b40-320d-41e0-8677-4c6a18428495,positive
72fdd067-8c8a-4b7d-8a84-a76fba310072,positive
3b1df473-f930-463d-a6ae-b9341e489bbe,positive
43ef8939-96dc-4159-ae8f-c4ad527e395b,positive
d02f258b-b922-4982-820b-2f7490c73b82,positive
48a83930-8947-49f1-bd43-5dc53e3520be,neutral
6fc2790d-7e1a-4606-9511-da802360f9ef,positive
f968f7dc-3bd6-4d16-a4e9-089bc9dd12ba,negative
cd3e3924-063c-4209-abe3-e0c0633b4924,positive
0d09f4f3-85c7-47dc-ac53-9dcf6cf6e0ce,positive
a57472a4-62c0-46ea-8754-fd4f4151e644,positive
e6a5f811-2142-4355-8f27-09830da9ada4,positive
e7c726c0-0427-40a2-aec3-65f631bf0fb9,negative
83223344-0fa9-4717-b673-527d9c9db139,negative
f6f75b64-56ec-4235-aa85-24270d449c97,negative
e50db00c-8336-4910-92a7-d555ad5f5618,positive
f9708196-29e2-4bdf-8eba-aacf78991ff3,negative
416962b2-ebe6-44b0-9816-f4b13b8c25c3,positive
e1d25b7f-e021-41e7-b087-bb49c27dd59b,neutral
6977decd-8737-4ccc-baa6-0e25d1c976c7,positive
feceeb78-bb1a-4a93-a229-a473f6555c29,positive
d634bb1e-41de-4f1b-b45c-dae2b190cd96,positive
1288fbc5-d91e-4135-8a14-d7a89ab6639d,positive
977ea15a-1ca2-4ac0-9e2f-7ab217506ab9,positive
386fce64-f7be-4ea0-b9a3-ed8a8c0ec793,positive
f317bfa4-65f2-4f1c-b678-08887198c370,negative
246f944d-123f-4656-b448-9fe0000ed15a,negative
1c762fe8-ce97-495b-b63a-7c242880cf56,negative
e94ac940-aba3-446f-a118-c28e57d00dca,positive
327a4867-907e-4790-9d6a-acc1cd282669,positive
ddf8f2dd-1edd-4b18-a07f-c5122bdbe633,negative
d4bd6501-1c4a-43d3-8134-44dfe8272445,negative
319b9ee5-c3b2-4485-9405-cf9bc1520ee2,positive
7a975ee8-cad7-435c-854a-319aa00ce9f3,positive
fe4b0b48-1e31-4546-803f-7ea64c58340f,negative
55696997-a716-4d40-b485-c91b72dfb730,positive
d0f06f4b-35e2-44b3-81f0-43406ab21fa1,neutral
2851fb79-1869-4c5c-a18b-61a8086e01c2,positive
a9d526e1-76f7-4dd0-8eb9-57e1a45acb36,positive
f1327600-1e77-439d-9aee-1c249e18247e,negative
d353431d-750f-45b7-b94e-bd85b1037601,negative
e94794de-d99c-42cd-9fd9-3188ec8630da,positive
f574a615-3892-40e5-bcf0-d361ae8b953a,positive
b0353858-ea7a-4fbd-ad74-97d0ffe57d59,positive
c7bee9c5-ca33-4d7d-a97e-211a6e0a4da9,positive
c9e1b3dc-efee-4b80-a55b-c49a06fc64a7,positive
149125ab-93b8-4874-a7a9-13c5713ecdc4,neutral
79dffdff-02ce-4c0d-a514-9a57b7a16b4f,positive
b5216287-d7ec-4905-b297-6a26299a429e,positive
0bc36e2d-73eb-40ef-8683-c14f6024f74f,positive
7323ae5e-e986-4edc-b7af-de9c7fa86526,positive
3b7d64ee-7544-4959-9498-52b6b3d2ba28,positive
84faf425-0661-4d14-8d75-dd0a705784ff,positive
48ac0947-b9a6-4f8b-b195-e9023b760bf9,positive
2c841ad9-e4f6-4a67-a56e-c6d2cde3d133,positive
83d6ce56-109c-48d4-ae73-0ccfd8c1362e,positive
888be447-9650-412f-ae96-defaf92e46e9,positive
4e462836-0ca4-4709-9ef6-11f00d988e64,negative
9684e957-60b6-4a17-9c69-3446300bd604,positive
12789f16-48ed-40d2-b32a-493f794b07d2,positive
53e0b644-58b6-47b3-b6c9-528c49510fb4,negative
a8c09ac4-ecea-4425-84e6-ccc168bf4b2b,positive
fb03a9ae-14e5-4e39-91c5-2826acfeab68,positive
c194fe7e-f44e-4f6e-895d-5131eebf5871,neutral
af321614-9ea5-42d8-a9be-b9ec925b4b7e,positive
dd9a591d-4222-4318-93b6-3c134b0321b1,neutral
641b9ce4-3c8b-4fc3-b9f8-57c84dd96fbe,negative
f695795b-1541-40ab-a35a-a771030a9ebd,neutral
d7bf03c3-8999-4ff3-bc17-056dde047e53,negative
02913646-5b1c-4672-9e32-eb505fbad45e,positive
a4990696-931a-470b-985c-13e41b87d1d1,positive
77be4d52-56f6-4034-9875-cd38ac1ac471,positive
d34ee537-c566-4709-b5a3-98e30e901fc0,neutral
0f860e05-b209-43c2-b8a8-6e296c34eba1,positive
5f0380f8-91bb-4541-a472-0e84293e88b1,positive
24e0b9bb-10db-4545-b57f-f0df2d28ed21,positive
4868ebce-e230-4912-95fa-08bd315c0b8b,negative
ddf89652-0fea-4042-a535-23a060a6b025,positive
2f077a20-2861-4ccf-91cf-a1c5c22a4cf7,negative
db3f7c1d-af77-4400-ad97-c76905d595d1,negative
e6be519f-6bd9-4475-9119-69e9c4debe50,positive
1b592cf7-25d7-4e91-9809-2d980675f548,positive
460710ef-3fe7-4868-9340-e9bd65f43ef7,positive
2fb67979-264c-4e93-bbe0-c8e1c22ea29e,positive
61002ff6-95a5-4c88-9d8b-09336aa1600f,positive
2437c6bc-58c5-4a0a-a21c-64386c7e5344,positive
e5cf7e52-a44f-40ea-8bdc-37ce5e15ce42,positive
072b0e67-4403-42c2-ac96-fb4f91f0b04f,positive
28d5e356-e0c1-4aa8-b634-d1d246f0450d,positive
910e086f-2631-4391-9609-4e43d8317ca4,neutral
6a62be44-c0ab-4a26-b3dc-a824f5fc9974,positive
61d4cded-7cfb-4e4b-84fa-af463c9cc595,positive
9f87ca63-616a-4113-84a4-52a4f9d90596,neutral
2da8d921-0449-4112-8a11-6623cb9659bc,positive
df5e91c0-ff88-44a3-b3ce-9f8bb8221713,neutral
c4f7999f-65a3-42a7-b69b-4c3ed906043e,positive
e659b03e-91ea-4bdb-911e-48ca6ee1632f,negative
1ccb45c6-51d8-4097-a4e6-1baa51d0564d,positive
4e31779c-e082-478a-8c6f-7ab14378ce50,neutral
7cb24566-84c2-4162-9aed-ace6c5a9d1cb,negative
6d756988-8de0-4b76-b74b-ef0c8cf3070a,positive
e626129a-d75d-4212-9637-54be80c0c4c5,positive
868bb912-b1b2-407a-ac55-e8e8ea535066,positive
7669c9aa-a09a-454c-9c83-a612a5740cb3,neutral
b93a9ed7-06a3-4a86-8564-1ac294416545,negative
5d9b0f57-7a68-42d7-a0e8-0cc42bd68a98,positive
17501d33-d43e-4784-baa6-b66c61d1d59d,negative
3c7d7f8e-dcd0-4252-9139-5c9530d27a76,positive
e00dac67-45b5-40fa-9b9e-022c9760b2d4,negative
4425604f-b20d-46b6-8d2b-a8a3201ba45e,negative
e1d0b530-c37c-4f7d-9995-ced9ad643b38,negative
17a7db30-52b6-4942-80ff-09c26242992e,positive
74d1d96e-f672-4259-8cf0-e76aa074269d,positive
a4e166ae-ec9b-4d9f-9d9d-c8510bc0abc5,negative
f21dfb77-c0f8-45e5-aee5-2128aecce876,positive
205a5e3c-be05-4730-9520-006111ee0f28,positive
097b4e54-8bcd-44aa-8273-8a10602d054a,negative
be3297ab-adbf-4f8d-b14b-728756033c5f,positive
d8ac8c0b-d973-4a2d-8be7-eaad7149bb50,positive
3b6cf1f7-f857-4d47-b37a-45f156775e08,positive
8a3dced0-e70f-4177-9e68-47fc0959c6a4,neutral
3fb03a3a-7141-4c6e-b9d0-db7afd31820a,negative
b20ce703-e7ac-4da0-989e-a2a15bb16d75,negative
9738f18f-f942-47ba-9246-f810b3b94f54,negative
039b110d-db90-43b3-9825-37f16d310f78,positive
fb6b308b-a8dd-40c9-99bf-96d10a2b1626,positive
c5df6626-ae65-4d0d-a61d-63db473477a6,positive
c1c5625b-501b-4db9-81a9-784c38fb0a0d,negative
0d6b0712-f21d-4794-afdc-2c20c1aae234,positive
70a6629d-07fe-439f-8981-6aeabc1ed576,negative
8b63237d-7bbc-403c-bd66-94e8f30078f8,positive
7e76f408-a7eb-499e-b659-0025bd737e6c,negative
48163b78-2dac-46c0-89ec-afdd7ad53246,negative
f5af523c-a6aa-4754-b8f1-bb432465da6f,negative
2cc24227-708f-4611-b8d2-b0aef3d934d1,negative
f647c062-9c9d-4736-8e2d-ccb2cc361fa9,negative
1cc28880-a99f-4866-b366-482fa88d785a,negative
4203915a-fb24-4bab-9404-9e6aaad2355d,positive
c1982810-5b2f-4cd8-9304-0848f92c995d,positive
777f19fe-654f-406f-ae60-c56715164fa7,negative
45d03d09-1c7b-458a-8ca1-e4be1f4c362f,positive
777e0e1b-8988-46c3-b102-d6a13c1792ce,positive
cc31128c-9b7b-4bca-b6d0-255dd7680c39,neutral
a78ba168-bf8d-459a-a344-1fa217891c8b,negative
126e1eab-766a-40ff-b31f-cc9d9b9066c9,negative
7b909245-bc1b-4047-9c45-7d5c2758a753,neutral
212973cf-ab80-4db0-8f96-e0628189a369,positive
53a606b2-7e7e-4998-87d7-af32e0f34288,negative
06974818-5bb9-4733-b80e-cc409e72111b,positive
dc36f5bf-f486-455b-843a-194dd8bde2bd,positive
18767fa5-7a36-4af2-a1cb-d134eb6379f9,positive
367f5ec5-1f91-4d12-8802-d99f5466ba49,positive
036443bf-2f06-4727-90d2-c7965677420f,positive
d57aa1fb-076b-479f-8159-d6a0ebc94356,positive
c44585b0-3685-4c97-8706-2307c0e166a5,positive
0ddc789f-9d8a-4820-b85c-5198fa10715d,neutral
a11561d5-7793-4588-80bc-96d72dcf36ec,negative
cf596a73-b327-4014-808a-096b743d7166,neutral
c63e3e28-66e7-4126-98cd-005c2f2b302c,positive
a42dd636-93c6-485e-b5b2-76d4a4639e73,negative
6c97d119-fc13-4cec-bc14-93d14365e954,positive
e8836a02-5178-4460-9945-7576ba8e42d3,positive
69fd1c9d-35ce-4f78-ae27-c6f5d21c8716,positive
0309bc1d-7e8c-4b13-bd49-b3b95b33769e,negative
